iteration,loss,ppl,time
2031,2.754474,15.712773809724812,0.19876180902777787
2032,2.723009,15.226068625502547,0.19885947453703715
2033,2.728011,15.302420216904382,0.1989579861111112
2034,2.714768,15.101106208822552,0.1990565011574075
2035,2.739877,15.485080314319578,0.19915444907407417
2036,2.720889,15.19382355187139,0.19925219212962972
2037,2.757833,15.765641758963872,0.19935021296296304
2038,2.742833,15.530921932259938,0.19944788657407414
2039,2.720334,15.185393319405998,0.19954576504629637
2040,2.732483,15.371005883362125,0.19964423032407413
2041,2.730404,15.339082757718007,0.19974309027777784
2042,2.730006,15.332979017505307,0.19984106018518524
2043,2.718446,15.15675034429573,0.19993878356481487
2044,2.708786,15.01104104496307,0.20003650810185192
2045,2.730776,15.34478995797731,0.2001342685185186
2046,2.731905,15.362124009070481,0.20023195138888897
2047,2.753727,15.701040750532151,0.20033040509259267
2048,2.717281,15.139103011711802,0.20042880324074083
2049,2.717615,15.144160316640622,0.2005265358796297
2050,2.728737,15.313533807727184,0.20062417939814822
2051,2.739296,15.47608609573047,0.20072171990740748
2052,2.737328,15.445659108270107,0.20081933912037045
2053,2.716347,15.124969690787175,0.2009182997685186
2054,2.71225,15.063129456185717,0.20101676504629637
2055,2.724072,15.24226254199319,0.20111591550925934
2056,2.716965,15.134319810945629,0.2012138958333334
2057,2.717412,15.141086364113084,0.20131153935185192
2058,2.723458,15.232906665340463,0.20141050925925932
2059,2.710008,15.029395749560463,0.20150823148148156
2060,2.708776,15.010890935303168,0.20160613541666675
2061,2.699053,14.865647288962373,0.20170391435185192
2062,2.704625,14.948709873111074,0.20180199421296302
2063,2.700891,14.892995473962428,0.2018996331018519
2064,2.719703,15.17581435870139,0.20199844097222228
2065,2.714754,15.100894794815533,0.20209608217592598
2066,2.742954,15.532801287512441,0.20219370023148153
2067,2.720365,15.185864073895562,0.2022912708333334
2068,2.686319,14.677548304374804,0.20238900115740746
2069,2.726022,15.272013952147498,0.20248692245370375
2070,2.707665,14.99422309617314,0.20258444212962967
2071,2.722639,15.220436022206982,0.20268229513888894
2072,2.752062,15.674920269017697,0.20278020254629633
2073,2.74048,15.494420633572348,0.2028780902777778
2074,2.723958,15.240525023103862,0.20297595949074076
2075,2.689363,14.722294831075429,0.20307353009259263
2076,2.706768,14.98077930849606,0.20317200347222225
2077,2.721003,15.19555574648952,0.20326961574074076
2078,2.723619,15.235359360750264,0.20336728125000003
2079,2.715097,15.106075290134312,0.20346489467592596
2080,2.728258,15.306200381529068,0.20356268981481485
2081,2.714359,15.094931119275039,0.2036604479166667
2082,2.692222,14.76444609852267,0.2037584930555556
2083,2.699857,14.877604075366746,0.20385709490740744
2084,2.709809,15.026405197376107,0.20395517013888892
2085,2.717356,15.140238487017475,0.20405295138888893
2086,2.722335,15.215809712890879,0.20415053819444448
2087,2.707346,14.98944070183791,0.20424828125000002
2088,2.692546,14.769230554098542,0.20434772453703706
2089,2.709395,15.020185553179582,0.20444618981481483
2090,2.759607,15.79363482995688,0.20454462037037038
2091,2.716256,15.123593381168353,0.20464220949074075
2092,2.721715,15.206378834743214,0.20473960300925925
2093,2.717077,15.136014949690454,0.20483713425925926
2094,2.723437,15.232586777659327,0.20493470949074075
2095,2.726424,15.27815453593091,0.20503246990740742
2096,2.715131,15.106588905425586,0.2051308101851852
2097,2.687542,14.695509927244629,0.20522998958333336
2098,2.675286,14.516500965227706,0.20532818287037038
2099,2.710164,15.031740518184586,0.20542587037037038
2100,2.739974,15.486582439961987,0.20552347800925927
2101,2.720793,15.192365014821307,0.20562369907407407
2102,2.702275,14.913621649719643,0.2057216087962963
2103,2.702764,14.920916194077094,0.20581926851851853
2104,2.757988,15.768085622831066,0.20591696180555558
2105,2.691527,14.754188373456548,0.20601467361111114
2106,2.676096,14.52826409443372,0.2061123703703704
2107,2.717568,15.143448557832206,0.20621021990740743
2108,2.704606,14.94842585032171,0.2063082638888889
2109,2.664462,14.360221668126549,0.20640612731481484
2110,2.705685,14.964563906729921,0.20650399074074077
2111,2.70738,14.989950351485772,0.20660159953703708
2112,2.700778,14.891312660554622,0.20669921643518524
2113,2.706468,14.976285748771176,0.20679679745370375
2114,2.69618,14.822999577074281,0.20689449884259264
2115,2.684699,14.65378992560448,0.2069921145833334
2116,2.712413,15.065584946404092,0.20708979282407414
2117,2.715527,15.11257229926592,0.20718741550925932
2118,2.71254,15.06749839719384,0.20728510879629636
2119,2.693597,14.784761175322757,0.20738282986111117
2120,2.67695,14.540676531326541,0.20748058796296304
2121,2.671024,14.454763294543675,0.20757830555555562
2122,2.69497,14.805074594387545,0.20767616782407414
2123,2.723752,15.237385798300359,0.20777371296296301
2124,2.7255,15.264044041192207,0.2078711168981482
2125,2.722338,15.215855360388488,0.20796893518518522
2126,2.667075,14.397793994211469,0.20806668634259262
2127,2.70572,14.96508767563256,0.20816428935185188
2128,2.711109,15.045952226949046,0.2082619155092593
2129,2.706689,14.979595873676981,0.2083593206018519
2130,2.706834,14.981768072559282,0.20845641203703708
2131,2.710805,15.04137895264497,0.20855429513888893
2132,2.693721,14.786594599378438,0.20865177893518522
2133,2.693311,14.780533338236136,0.20874925000000003
2134,2.663733,14.349756881408698,0.20884693171296298
2135,2.693418,14.782114939917506,0.2089444976851852
2136,2.695125,14.807369558804822,0.20904212037037037
2137,2.740671,15.497380350557336,0.20913970138888888
2138,2.713115,15.076164700095536,0.20923741203703702
2139,2.684448,14.650112285896244,0.20933515277777776
2140,2.711357,15.049684085832704,0.2094331284722222
2141,2.724079,15.242369238204422,0.20953187152777775
2142,2.699575,14.873409182525178,0.209629630787037
2143,2.702107,14.911116371731726,0.20972737037037034
2144,2.721124,15.197394519978397,0.20982502662037034
2145,2.690385,14.737348707613402,0.20992268981481477
2146,2.677522,14.548996177494427,0.2100211481481481
2147,2.718833,15.162617141831074,0.21011875231481475
2148,2.704284,14.943613232071026,0.21021634490740734
2149,2.715467,15.111665572130052,0.21031392939814808
2150,2.668278,14.415124962874025,0.2104115925925925
2151,2.67611,14.52846749155482,0.21050922337962955
2152,2.675962,14.526317437473999,0.21060739004629622
2153,2.659849,14.29413052200034,0.2107049328703703
2154,2.69549,14.812775235169706,0.21080262731481472
2155,2.712841,15.072034396845094,0.21090025115740732
2156,2.726001,15.27169324322196,0.2109977951388888
2157,2.669469,14.432303604555297,0.21109531944444437
2158,2.670278,14.443984062279483,0.21119294212962955
2159,2.671043,14.455037937655373,0.21129067129629622
2160,2.673135,14.485309530066395,0.21138859490740733
2161,2.680761,14.596196776217367,0.21148622222222213
2162,2.693652,14.785574359549763,0.2115837789351851
2163,2.709979,15.028959903403525,0.21168151620370362
2164,2.692117,14.762895913068487,0.2117790289351851
2165,2.691677,14.756401667705488,0.211876480324074
2166,2.699493,14.872189612975246,0.21197402546296287
2167,2.708045,14.999921983669731,0.21207176157407398
2168,2.680445,14.591585106718242,0.2121694849537036
2169,2.681304,14.6041246632934,0.21226712731481473
2170,2.691151,14.748641841441497,0.21236475578703695
2171,2.694337,14.795705947658812,0.21246221180555547
2172,2.692917,14.774710955185652,0.2125598912037036
2173,2.677271,14.545344837716188,0.21265783333333324
2174,2.727744,15.298335016105044,0.21275582986111102
2175,2.681488,14.606812069465231,0.21285570601851844
2176,2.666843,14.39445409344828,0.21295360995370363
2177,2.708865,15.012226964048809,0.2130513715277777
2178,2.662748,14.335629329841899,0.21314930208333324
2179,2.689276,14.72101404714003,0.21324701851851843
2180,2.675124,14.514149482546578,0.21334478935185178
2181,2.692969,14.775479260131078,0.21344278009259252
2182,2.713326,15.079346106473821,0.21354082754629622
2183,2.673571,14.491626502021324,0.2136386863425925
2184,2.661072,14.311622938060841,0.21373659490740732
2185,2.701168,14.897121405123801,0.21383440856481473
2186,2.677378,14.546901272881618,0.21393211342592583
2187,2.69973,14.875714739624533,0.21402989351851842
2188,2.684856,14.656090751232881,0.21412770486111102
2189,2.696115,14.822036113414677,0.2142256585648147
2190,2.682532,14.622069544281805,0.21432355671296285
2191,2.699739,14.875848621659657,0.21442151157407396
2192,2.671932,14.467894180135016,0.21451993287037027
2193,2.679137,14.572511790067061,0.21461806828703694
2194,2.675757,14.523339847612702,0.2147158414351851
2195,2.714908,15.103220511689534,0.21481353472222214
2196,2.685932,14.671869192160106,0.21491136458333326
2197,2.699425,14.87117833846529,0.21500892708333327
2198,2.687261,14.69138106908681,0.21510653703703697
2199,2.741195,15.50550310583705,0.2152046342592592
2200,2.690048,14.732383057857914,0.21530241550925922
2201,2.692732,14.771977886475591,0.21540024537037034
2202,2.708383,15.004992814222302,0.21549795023148144
2203,2.702534,14.91748477798043,0.21559560532407404
2204,2.708919,15.013037646193087,0.21569328124999998
2205,2.683018,14.629177597197277,0.2157909097222222
2206,2.704911,14.952985815565409,0.21588859027777776
2207,2.692737,14.772051746549677,0.21598614699074073
2208,2.714632,15.099052598026852,0.21608390046296294
2209,2.66865,14.420488386895231,0.2161814699074074
2210,2.713543,15.082618679640275,0.21627924652777775
2211,2.703463,14.931349560533517,0.21637694907407404
2212,2.674839,14.510013539343957,0.2164748032407407
2213,2.670811,14.451684757837736,0.21657282407407402
2214,2.71496,15.104005899576052,0.216670849537037
2215,2.711818,15.056623589629,0.21676875925925923
2216,2.740982,15.50220078538512,0.2168665358796296
2217,2.688242,14.705800385433868,0.21696421412037034
2218,2.706797,14.981213757395487,0.21706191782407405
2219,2.72192,15.209496461950204,0.2171597222222222
2220,2.716077,15.120886500226195,0.21725758680555554
2221,2.70654,14.97736408016455,0.21735552083333332
2222,2.70447,14.946393002642845,0.21745355787037035
2223,2.715963,15.119162817416957,0.21755153124999999
2224,2.70548,14.961496485550459,0.21764910300925924
2225,2.675758,14.523354370959813,0.21774675810185184
2226,2.695941,14.819457303493914,0.21784459143518517
2227,2.694451,14.797392754282995,0.21794239814814814
2228,2.679778,14.581855764548381,0.2180400335648148
2229,2.692166,14.76361931269137,0.21813766898148146
2230,2.7087,15.009750150942441,0.21823621180555552
2231,2.676284,14.530995664843047,0.21833403124999998
2232,2.682413,14.62032962153349,0.21843165393518515
2233,2.705757,14.965641394120292,0.2185300706018518
2234,2.686786,14.684404320188039,0.21862781134259254
2235,2.651114,14.169815030241589,0.2187253206018518
2236,2.699738,14.87583374581847,0.2188230219907407
2237,2.652393,14.18794981839015,0.21892052083333327
2238,2.696366,14.82575691141976,0.2190182592592592
2239,2.699437,14.87135679367608,0.2191159143518518
2240,2.691326,14.751223079615503,0.2192134930555555
2241,2.666248,14.385891940755704,0.21931161921296288
2242,2.674145,14.499947083411895,0.21940916087962956
2243,2.682394,14.620051837909633,0.21950673611111104
2244,2.699543,14.87293324104644,0.21960443981481476
2245,2.676047,14.527552226933992,0.21970206365740735
2246,2.691993,14.761065427467718,0.21979966898148143
2247,2.704265,14.943329306116922,0.21989765624999993
2248,2.688772,14.71359652543276,0.2199954351851851
2249,2.684616,14.652573711514236,0.2200927025462962
2250,2.695762,14.816804858037543,0.2201906851851851
2251,2.679776,14.581826600866012,0.22028829166666658
2252,2.713301,15.078969127533416,0.2203859814814814
2253,2.716556,15.12813113981247,0.22048378703703694
2254,2.700192,14.882588907644777,0.22058140277777769
2255,2.705198,14.957277938384642,0.22067910300925916
2256,2.702014,14.909729702390285,0.22077660069444435
2257,2.687431,14.693878816171045,0.2208742314814814
2258,2.7236,15.235069891672374,0.22097197453703693
2259,2.690704,14.742050671774543,0.22106971180555546
2260,2.719903,15.178849825109651,0.221167298611111
2261,2.678886,14.568854548610759,0.2212650150462962
2262,2.693372,14.78143497826951,0.22136452314814806
2263,2.682668,14.624058280970855,0.22146219328703695
2264,2.682379,14.619832538776814,0.2215599039351851
2265,2.709053,15.015049528030751,0.2216576087962962
2266,2.684495,14.650800857354982,0.22175533449074064
2267,2.708837,15.011806627578554,0.22185306944444436
2268,2.702188,14.912324221075078,0.22195069097222214
2269,2.662611,14.33366548315028,0.22204828819444436
2270,2.691238,14.749925029099552,0.22214589930555548
2271,2.679737,14.581257920717912,0.22224361342592586
2272,2.696617,14.829478643462357,0.22234139467592587
2273,2.670632,14.449098137775483,0.22243897569444437
2274,2.723127,15.227865407608416,0.22253679513888883
2275,2.682546,14.62227425468839,0.2226343229166666
2276,2.684052,14.644311989965416,0.22273201736111103
2277,2.67037,14.445312969942027,0.22282966087962955
2278,2.693646,14.785485646369745,0.22292733333333326
2279,2.690904,14.744999376769568,0.22302554629629623
2280,2.67917,14.572992690890956,0.22312325578703696
2281,2.681245,14.603263045356247,0.22322070486111104
2282,2.682704,14.624584756545476,0.22331862962962956
2283,2.690814,14.743672386541114,0.22341620370370363
2284,2.674286,14.50199172009415,0.22351375462962955
2285,2.680631,14.594299393968978,0.22361139120370363
2286,2.666202,14.385230204946474,0.22370921180555547
2287,2.659261,14.28572804382408,0.22380793865740733
2288,2.688336,14.707182795642366,0.22390605555555548
2289,2.677296,14.545708475882588,0.22400359259259253
2290,2.678412,14.56195054793214,0.22410129513888882
2291,2.65526,14.228685036552147,0.22419900231481474
2292,2.681448,14.606227808667748,0.22429666087962954
2293,2.654665,14.220221487111049,0.22439463078703695
2294,2.670516,14.447422139601278,0.22449343287037027
2295,2.685832,14.670402078597787,0.22459118287037028
2296,2.678588,14.5645136767773,0.2246889386574073
2297,2.678313,14.560508986186383,0.22478676851851842
2298,2.632567,13.909429619133839,0.2248843738425925
2299,2.688021,14.702550762645235,0.22498227199074064
2300,2.656235,14.242564769733175,0.22508078472222212
2301,2.662356,14.330010864435764,0.22517871180555546
2302,2.684586,14.65213414089648,0.22527639351851841
2303,2.631338,13.892345430516219,0.22537402777777768
2304,2.672151,14.47106299593313,0.22547179166666656
2305,2.697247,14.838824158535886,0.22556967939814804
2306,2.626215,13.821356937159864,0.22566739930555543
2307,2.668847,14.423329502948194,0.2257650509259258
2308,2.69412,14.79249562780047,0.22586286805555544
2309,2.661247,14.314127691234512,0.225960736111111
2310,2.66867,14.420776799547088,0.22605845949074063
2311,2.678716,14.566378053845517,0.22615597337962953
2312,2.670085,14.441196642350134,0.2262536874999999
2313,2.666652,14.391705015261754,0.2263512777777777
2314,2.684835,14.655782976558752,0.2264491724537036
2315,2.657062,14.25434824259218,0.22654696064814805
2316,2.661242,14.314056120774985,0.22664455324074065
2317,2.686327,14.67766572523092,0.22674229861111103
2318,2.665717,14.37825505990647,0.2268409166666666
2319,2.635537,13.950802032725026,0.2269385775462962
2320,2.656017,14.239460229020603,0.22703618981481472
2321,2.66735,14.401753932026368,0.22713461111111102
2322,2.683129,14.630801526036947,0.2272319999999999
2323,2.648478,14.132512584045609,0.22732963657407398
2324,2.684304,14.648002821612145,0.2274274062499999
2325,2.666406,14.388165091256502,0.22752532175925916
2326,2.645844,14.095336528258521,0.22762300810185174
2327,2.666479,14.389215465646362,0.22772086342592582
2328,2.65089,14.166641347140589,0.2278192962962962
2329,2.650957,14.167590543908585,0.22791697800925914
2330,2.660825,14.308088403728101,0.22801473379629617
2331,2.633026,13.915815512779501,0.22811246874999988
2332,2.668154,14.41333759819753,0.22821020833333322
2333,2.670088,14.441239966005046,0.22830805902777768
2334,2.663572,14.34744675652083,0.22840585300925917
2335,2.656696,14.249132105746666,0.22850366550925916
2336,2.633116,13.91706799253639,0.22860141898148137
2337,2.631925,13.9005026311881,0.22869897800925915
2338,2.669424,14.431654165505579,0.22879669560185173
2339,2.64488,14.081755171111187,0.2288945810185184
2340,2.654241,14.214193391247143,0.22899231134259246
2341,2.664713,14.36382653615726,0.2290902546296295
2342,2.675304,14.516762264596771,0.2291883159722221
2343,2.665782,14.379189676860088,0.2292859988425925
2344,2.640955,14.026592609409706,0.22938392939814803
2345,2.666062,14.383216413686458,0.22948184490740728
2346,2.646152,14.099678560547872,0.22957970023148136
2347,2.662132,14.326801301486604,0.22967753935185173
2348,2.649108,14.14141887215974,0.2297772384259258
2349,2.652434,14.188531536257837,0.22987514120370356
2350,2.692438,14.767635563329751,0.22997287499999985
2351,2.635924,13.956202037945308,0.23007067013888874
2352,2.641461,14.033691861229308,0.23016834027777763
2353,2.6446,14.077812831616562,0.23026607870370355
2354,2.641248,14.030703003187547,0.23036382870370356
2355,2.643016,14.055531227780332,0.2304615520833332
2356,2.644227,14.072562786624626,0.23055947337962948
2357,2.674629,14.506966756424097,0.2306572407407406
2358,2.663472,14.346012083580025,0.23075484259259244
2359,2.637336,13.975922114320406,0.23085246759259243
2360,2.662961,14.33868314410883,0.23094989004629612
2361,2.658996,14.28194282745579,0.23104759490740723
2362,2.635219,13.946366382984312,0.23114528819444427
2363,2.654687,14.220534335425082,0.23124306828703686
2364,2.658772,14.278744030541066,0.23134067361111094
2365,2.656137,14.241169066776305,0.2314383541666665
2366,2.652333,14.187098566938847,0.23153587268518502
2367,2.670547,14.447870016629661,0.2316335243055554
2368,2.663598,14.34781979498598,0.23173110069444428
2369,2.670814,14.451728112957042,0.23182840972222205
2370,2.626818,13.829693728683004,0.23192616550925907
2371,2.668324,14.415788073873756,0.23202369444444426
2372,2.668546,14.418988734086295,0.2321212037037035
2373,2.628903,13.85855872140534,0.23221896412037019
2374,2.673894,14.496308053411328,0.23231654976851834
2375,2.686182,14.675537617992266,0.2324141840277776
2376,2.670114,14.441615443125345,0.23251186574074056
2377,2.667603,14.40539803673098,0.2326094016203702
2378,2.647426,14.117652998319715,0.23270706828703686
2379,2.646424,14.103514194738947,0.23280459837962944
2380,2.658418,14.27369024972624,0.23290217939814795
2381,2.632829,13.913074367135193,0.23299991087962943
2382,2.65846,14.274289757306294,0.23309761226851833
2383,2.635927,13.956243906614226,0.23319518981481463
2384,2.655221,14.228130128656494,0.2332928090277776
2385,2.641378,14.032527113142539,0.23339039699074057
2386,2.620661,13.744805899741971,0.23348794328703687
2387,2.660655,14.305656235439633,0.2335856666666665
2388,2.6409,14.025821168031019,0.23368354629629612
2389,2.662111,14.326500441818308,0.2337821076388887
2390,2.620202,13.738498481497212,0.23387939120370352
2391,2.660122,14.298033352344948,0.2339770590277776
2392,2.635612,13.951848382115095,0.23407470370370353
2393,2.631234,13.890900701718646,0.2341723692129628
2394,2.666165,14.384697961275455,0.23426973958333316
2395,2.661154,14.312796539258752,0.234366960648148
2396,2.672271,14.472799627688463,0.23446509953703687
2397,2.655012,14.225156760187435,0.23456260763888873
2398,2.658314,14.272205863129704,0.23466009143518501
2399,2.648972,14.139495769967041,0.23475755671296278
2400,2.646945,14.11086404010287,0.23485514236111094
2401,2.644955,14.082811342354946,0.2349541689814813
2402,2.663975,14.353229942797478,0.23505199421296277
2403,2.652677,14.191979768364385,0.23514966550925906
2404,2.641018,14.027476312580456,0.2352471874999998
2405,2.637831,13.982841908274704,0.23534600462962943
2406,2.641099,14.028612584180156,0.23544352546296277
2407,2.647239,14.115013244033747,0.23554145717592573
2408,2.605388,13.536476436819248,0.2356390277777776
2409,2.645158,14.085670443246364,0.23573725231481463
2410,2.680792,14.596649265330974,0.23583503356481464
2411,2.654251,14.214335533891768,0.23593263310185167
2412,2.66101,14.310735644945055,0.23603033217592576
2413,2.658839,14.27970073844047,0.23612784490740724
2414,2.661579,14.318880770595522,0.23622548148148131
2415,2.670298,14.44427294484954,0.23632295254629612
2416,2.632338,13.906244724435417,0.23642167824074056
2417,2.66755,14.404634570867055,0.23651935300925908
2418,2.663531,14.346858523262679,0.23661703703703685
2419,2.636561,13.965094970741866,0.2367147627314813
2420,2.656426,14.24528535941224,0.2368123287037035
2421,2.65206,14.1832260176571,0.23690978703703683
2422,2.666279,14.386337910318359,0.2370073321759257
2423,2.658875,14.280214816920413,0.2371049571759257
2424,2.657203,14.256358247396395,0.23720269444444422
2425,2.64118,14.029748947821577,0.23730041782407385
2426,2.639807,14.010499320409439,0.23739813425925904
2427,2.676626,14.535966115259,0.23749572685185164
2428,2.631698,13.897347575203227,0.23759338888888867
2429,2.656445,14.245556022405358,0.23769101388888866
2430,2.639345,14.004027964721683,0.2377886122685183
2431,2.658701,14.277730275703625,0.23788626388888867
2432,2.634752,13.939854950421301,0.2379840509259257
2433,2.658518,14.27511769012204,0.23808167129629607
2434,2.645165,14.085769043284568,0.23817934953703682
2435,2.622498,13.77007831378514,0.238276972222222
2436,2.640693,14.022918123524715,0.23837460300925903
2437,2.651507,14.175384861948714,0.23847370023148126
2438,2.665478,14.37481906756459,0.2385712870370368
2439,2.641795,14.03837989716938,0.23866883796296273
2440,2.642202,14.044094680667083,0.23876650810185163
2441,2.605679,13.540416124659139,0.23886432060185162
2442,2.627432,13.838187768035647,0.23896185185185162
2443,2.609804,13.596385699057471,0.23905938425925902
2444,2.605297,13.53524467350958,0.23915722685185162
2445,2.654726,14.221088947079023,0.23925493287037014
2446,2.633528,13.922803005880944,0.23935275925925903
2447,2.615957,13.68030216451761,0.23945073263888866
2448,2.639915,14.012012536048216,0.23954854166666645
2449,2.639147,14.001255441673505,0.23964628240740718
2450,2.637728,13.981401749727594,0.2397438310185183
2451,2.644215,14.072393916884408,0.23984177893518496
2452,2.634811,13.940677426126168,0.23993974768518497
2453,2.639963,14.012685128792045,0.24003784722222202
2454,2.631648,13.896652725195862,0.24013599884259237
2455,2.630845,13.8854981922019,0.24023401157407387
2456,2.649828,14.151604360083333,0.24033185416666647
2457,2.641703,14.037088425627442,0.2404295775462961
2458,2.655027,14.225370139139175,0.24052726851851833
2459,2.673522,14.490916429719642,0.24062499074074056
2460,2.637953,13.984547919052057,0.24072275115740724
2461,2.644293,14.073491606419259,0.24082083680555538
2462,2.612067,13.627189160865665,0.24091879745370354
2463,2.648976,14.139552328063239,0.24101658217592575
2464,2.642436,14.047381383351572,0.24111421064814798
2465,2.619297,13.726070764761499,0.24121186226851835
2466,2.650459,14.160536840335688,0.24130943749999983
2467,2.647524,14.119036596108739,0.2414071655092591
2468,2.651128,14.170013409040656,0.24150510185185167
2469,2.604588,13.52565158618737,0.2416027638888887
2470,2.664963,14.367417941698292,0.24170037847222203
2471,2.659897,14.294816656732499,0.24179804976851832
2472,2.639121,14.000891413764405,0.24189563425925906
2473,2.60887,13.58369260341296,0.24199341782407388
2474,2.654187,14.213425845527937,0.24209105902777758
2475,2.633148,13.917513345837767,0.2421886585648146
2476,2.617523,13.701742300952501,0.2422866238425924
2477,2.640358,14.018221232726466,0.24238425810185166
2478,2.64274,14.051652436459289,0.24248191319444426
2479,2.641724,14.037383207579577,0.24257946180555537
2480,2.603795,13.514929996151825,0.2426770925925924
2481,2.63025,13.877238778196883,0.24277463425925908
2482,2.666831,14.394281361035556,0.24287231481481464
2483,2.622632,13.771923627912466,0.24296992245370352
2484,2.650132,14.155907101792405,0.24306757523148131
2485,2.628905,13.858586438550496,0.243165153935185
2486,2.642482,14.048027577757567,0.24326273958333317
2487,2.628647,13.855011384451158,0.2433603217592591
2488,2.632501,13.908511627073048,0.24345801273148132
2489,2.636147,13.959314618039548,0.24355571759259242
2490,2.645683,14.093067361750279,0.24365406134259243
2491,2.611228,13.615760744050945,0.2437524803240739
2492,2.641441,14.033411190198802,0.243850060185185
2493,2.61862,13.716781359672177,0.2439476354166665
2494,2.635114,13.944902091390754,0.24404575231481465
2495,2.639762,14.009868862125444,0.24414350347222205
2496,2.648449,14.132102747123335,0.24424119212962947
2497,2.617846,13.70616867853721,0.24434098842592578
2498,2.612092,13.62752984485322,0.24443962731481467
2499,2.649856,14.1520006105529,0.24453818518518503
2500,2.632776,13.912336993734298,0.24463576620370353
2501,2.630175,13.876198024317272,0.24473508217592577
2502,2.626651,13.82738436266774,0.2448340127314813
2503,2.619824,13.733306310453356,0.24493194444444427
2504,2.587879,13.30152911936723,0.24502948379629613
2505,2.639374,14.004434087421412,0.24512782060185168
2506,2.598315,13.441070738972746,0.24522544444444427
2507,2.634431,13.935380975093674,0.24532326620370354
2508,2.648233,14.129050542579915,0.24542092592592576
2509,2.633384,13.920798266592788,0.24551859374999985
2510,2.644605,14.07788322085669,0.2456159907407406
2511,2.594926,13.395596050622053,0.24571368171296282
2512,2.627266,13.835890819518154,0.2458112094907406
2513,2.623129,13.7787699751319,0.2459088518518517
2514,2.606731,13.554668137666726,0.24600642129629616
2515,2.618992,13.72188495154721,0.24610407523148134
2516,2.595797,13.407268697481907,0.24620174305555542
2517,2.630465,13.88022270529486,0.2462993969907406
2518,2.658875,14.280214816920413,0.2463969432870369
2519,2.63546,13.949727862324602,0.24649468518518505
2520,2.639153,14.001339449458179,0.2465923796296295
2521,2.640556,14.020997115333856,0.2466898159722221
2522,2.652332,14.18708437984737,0.24678921759259245
2523,2.623463,13.7833728529414,0.2468867546296295
2524,2.628496,13.852919435678217,0.24698435532407395
2525,2.638151,13.987317133683232,0.24708207523148135
2526,2.635473,13.94990920996557,0.2471796932870369
2527,2.625786,13.815428846700144,0.2472773333333332
2528,2.632273,13.905340847904638,0.24737506134259246
2529,2.600726,13.473516257880515,0.24747271874999988
2530,2.62786,13.844111780048504,0.24757029629629618
2531,2.624896,13.803138585004294,0.2476677719907406
2532,2.63165,13.896680518529104,0.2477654432870369
2533,2.661029,14.311007551505414,0.24786324999999987
2534,2.625743,13.814834796031914,0.24796080902777765
2535,2.625262,13.808191458345824,0.24805844675925912
2536,2.646721,14.107703560544808,0.24815595717592578
2537,2.623912,13.789562976931206,0.2482535844907406
2538,2.621237,13.752725188476422,0.24835121990740724
2539,2.611825,13.623891780087902,0.24844855439814797
2540,2.649777,14.150882646664817,0.24854600231481463
2541,2.633484,13.922190416025762,0.24864348958333315
2542,2.636169,13.959621726339329,0.2487412175925924
2543,2.633942,13.928568239646419,0.24883881712962944
2544,2.624804,13.801868754667566,0.2489365497685183
2545,2.615684,13.676567951769929,0.24903420138888868
2546,2.603883,13.516119362322835,0.24913162037037018
2547,2.621495,13.756273849332615,0.2492291886574072
2548,2.626374,13.823554707630995,0.24932685416666647
2549,2.637503,13.978256288211597,0.24942464930555536
2550,2.633331,13.920060483836076,0.2495225462962961
2551,2.651979,14.182077222876485,0.24962022916666649
2552,2.621334,13.754059267521495,0.24971809837962944
2553,2.632855,13.9134361117714,0.2498158275462961
2554,2.633781,13.92632592067136,0.2499135474537035
2555,2.625072,13.805568151190805,0.25001116666666645
2556,2.648542,14.133417093794993,0.2501087407407405
2557,2.631372,13.89281777829072,0.2502063715277776
2558,2.620359,13.740655595087796,0.25030388078703686
2559,2.601542,13.484515134078128,0.2504014965277776
2560,2.623198,13.779720743061299,0.2504990277777776
2561,2.619585,13.730024442444005,0.2505965578703702
2562,2.606905,13.557026855125146,0.2506941469907406
2563,2.597999,13.43682403163433,0.2507916504629628
2564,2.641069,14.02819173211544,0.250889210648148
2565,2.618407,13.713859996378803,0.2509868761574073
2566,2.639986,14.013007424256392,0.251084741898148
2567,2.624694,13.800350632602793,0.25118278472222205
2568,2.623291,13.781002316682654,0.2512804965277776
2569,2.634739,13.939673733484858,0.25137828587962946
2570,2.611378,13.617803261347522,0.2514761145833332
2571,2.625471,13.811077671959433,0.25157365509259244
2572,2.629747,13.870260282330293,0.2516720891203702
2573,2.624236,13.79403151920049,0.25177020601851835
2574,2.612204,13.629056213670902,0.2518682152777776
2575,2.608912,13.584263130483288,0.251965940972222
2576,2.60327,13.50783652010424,0.2520637488425924
2577,2.617328,13.699070721691262,0.2521614537037035
2578,2.610752,13.609281184194366,0.2522595937499998
2579,2.622123,13.764915502505087,0.2523581053240739
2580,2.597941,13.436044718440796,0.25245619675925907
2581,2.621121,13.751129964879318,0.25255483101851833
2582,2.618396,13.713709144748531,0.25265269675925905
2583,2.630095,13.875087972877974,0.2527504282407405
2584,2.634248,13.932831033701982,0.2528481041666664
2585,2.636281,13.961185291530692,0.2529476666666664
2586,2.613845,13.651439855672756,0.25304615740740716
2587,2.591669,13.352037567780354,0.2531446365740738
2588,2.635188,13.945934052327596,0.25324231597222197
2589,2.596124,13.41165359123704,0.2533397372685183
2590,2.636169,13.959621726339329,0.2534372673611109
